Internal.Interview.Numbers,A.Quiet.Place.Part.II,Mulan,My.Spy,Saint.Maud,The.New.Mutants,The.High.Note,Scoob.,The.SpongeBob.Movie..Sponge.on.the.Run,Antebellum,Antlers,Black.Widow,Run,Spiral,The.Woman.in.the.Window,Irresistible,The.Green.Knight,Wonder.Woman.1984,Candyman,Greyhound,Soul,Minions..The.Rise.of.Gru,In.the.Heights,Top.Gun..Maverick,Free.Guy,Ghostbusters..Afterlife,Tenet,Jungle.Cruise,Morbius,Peter.Rabbit.2..The.Runaway,Connected,The.King.s.Man,Respect,No.Time.to.Die,Fast...Furious.9,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9
127965197,0.046224161,0.0072228,0.006442565,0.009763397,0.004433573,0.030170147,0.001754734,0.004479274,0.015286481,0.012506011,0.005175282,0.034938553,0.009089505,0.075391554,0.031446469,0.004809341,0.033334228,0.34373711,0.01560428,0.006735408,0.022119419,0.057934967,0.018402546,0.030067293,0.017046681,0.02826423,0.007030186,0.008817426,0.021988405,0.022878965,0.003585179,0.019893233,0.031165403,0.012261193,1,3,2,6,7,4,5
127965297,0.002047268,0.610707674,0.00081136,0.002070863,0.000148719,0.003582306,0.002584228,1.45E-05,0.00156618,0.000249033,0.029045069,0.001306994,0.000428096,0.016682098,0.000897746,0.001868821,0.158165806,9.98E-06,0.002997085,0.012484327,0.002113786,0.000743116,0.013690293,0.000165395,0.020449378,0.0001872,0.001509327,8.24E-05,0.081796348,0.001546225,0.004597569,0.006100523,0.009377178,0.009973187,1,3,2,1,2,7,1
127965321,0.144755372,0.057970463,0.005090231,0.000403311,0.009637511,0.001354779,0.006189011,0.002540236,0.000662938,0.001908204,0.293521608,0.005021839,0.004242983,0.001614146,0.001140188,0.003049226,0.054291011,0.238987326,0.000275814,0.120509327,0.001268801,0.001577665,8.61E-06,0.000601466,0.008802696,0.008180823,0.006046609,0.000712533,0.001200523,0.003489065,0.001393012,0.009445108,0.003670015,0.000437551,1,3,2,6,7,4,5
127965409,0.00049072,0.000374276,0.003878186,0.002125305,9.09E-05,0.009210117,6.31E-05,1.84E-06,0.000227125,0.000740076,0.030501028,0.010442167,0.003988163,0.054724569,0.005952281,0.042498199,0.002374346,0.001179157,0.006830864,0.006004724,5.42E-05,0.00750039,0.660779578,0.003293729,0.000115408,0.00357936,0.00718135,0.00317247,1.28E-05,0.008480765,0.054397794,0.002450863,0.063040528,0.00424366,1,3,2,6,6,8,2
127965423,0.00882783,0.023074564,0.004910783,0.003347779,0.010438926,0.010445503,0.048287176,0.007767538,0.002832729,0.010453892,0.016798118,0.007183872,0.010653492,0.009988668,0.012635744,0.026749989,0.021056089,0.020356543,0.039157647,0.183579113,0.00334225,0.016764825,0.226634108,0.013447277,0.001433924,0.006442884,0.036999558,0.010495037,0.043625455,0.020886344,0.007686023,0.033045988,0.045435298,0.055215033,1,3,2,6,7,4,5
127965579,0.00337597,0.000366355,0.002920252,0.000582793,0.000263714,0.002069917,4.38E-05,9.28E-05,0.00104716,0.001510212,0.024965817,0.003680259,0.015667373,0.00643612,0.003946225,0.003119107,0.000338577,7.51E-05,0.006301128,0.002024827,0.025542264,0.000861316,0.769578977,0.003612811,0.041572225,0.003758325,0.000770027,0.005156341,0.005947265,0.003450035,0.004533609,0.010940622,0.005922208,0.039526347,1,3,2,6,6,8,2
127965584,0.010555303,0.007549295,0.002608144,0.00010719,0.00024256,0.000586316,0.287423205,0.267284521,0.001048855,0.000207937,0.001083123,0.000234326,0.000604096,0.000753496,0.000410586,0.000290069,0.000284007,0.212169589,0.000498502,7.43E-05,0.06019472,0.000424548,0.000587809,0.000685829,0.092788924,0.000299373,0.010010118,0.000306517,0.036418833,0.000534051,0.000329499,0.000251913,0.001924127,0.001228279,1,3,3,3,3,3,7
127965614,0.563352279,0.026060336,0.000386212,0.00107603,0.000239231,0.008455355,3.06E-06,7.24E-07,0.024241592,0.001271213,0.031140591,0.001757799,0.001818748,0.025759856,0.003551548,0.000987612,0.258567074,0.000277082,0.001659799,0.000961024,2.10E-06,0.026615818,0.000303303,0.000169645,3.45E-05,0.00578124,1.13E-05,0.001898241,2.24E-05,0.000865069,0.006350314,0.004438306,0.000958564,0.00098197,2,4,1,2,1,6,3
127965690,0.02179454,0.006953037,0.108753773,0.006243215,0.008399249,0.069734175,0.118944137,0.042354532,0.006457596,0.012600043,0.007688837,0.014788154,0.012809039,0.043477735,0.007439066,0.014196932,0.015842865,0.02170106,0.041956912,0.007603559,0.025860298,0.031107433,0.112457313,0.047595659,0.002461478,0.007596304,0.052343106,0.012093239,0.01703709,0.009477431,0.005018455,0.009567913,0.017743307,0.059902521,1,3,2,6,7,4,5
127965823,0.038773983,0.000214568,0.008595885,0.001073636,3.87E-05,0.001086743,0.000389053,1.39E-05,0.001379184,0.001173601,0.000637215,0.002205281,0.002902617,0.003906553,0.008406183,0.012158648,2.55E-05,1.50E-05,0.051158785,0.000227708,0.000608874,0.003272501,0.664434001,0.01215099,0.004717627,0.001255648,0.032679077,0.00117739,3.43E-05,0.00694558,0.012743768,0.002996191,0.12112311,0.001478286,1,3,2,6,6,8,2
127965824,0.012293908,0.007468324,0.001751758,2.54E-05,0.002439501,8.22E-05,0.527696308,0.000659906,6.47E-05,0.000263297,0.009483267,0.00023704,0.000750304,0.013386416,0.000342865,0.000703436,0.089321013,0.004333539,6.80E-05,3.73E-05,0.037212073,0.000236195,0.004288046,0.000567578,0.14587257,0.000286933,0.034048727,0.001107337,0.006839811,0.000358885,0.002713932,0.000142305,0.080193561,0.014723567,1,3,2,6,7,4,9
127965839,0.000291031,0.074734896,0.09582073,0.003303267,0.00429673,0.008456068,0.073451799,0.017968495,0.00293501,0.003474234,0.042256951,0.055744168,0.01210537,0.020910223,0.011397142,0.008629343,0.174675485,0.011792496,0.006341988,0.020120852,0.036088352,0.009946954,0.015215197,0.007611735,0.095780788,0.001879836,0.04971352,0.00721467,0.006559143,0.015073867,0.016962442,0.022804497,0.004406728,0.062035995,1,3,2,6,7,4,5
127966128,0.031264604,0.000289473,0.004993562,0.001956672,0.002501731,0.001158529,0.000492873,0.005259355,0.004826449,0.003170256,0.033648408,0.000891153,0.002169662,0.000297045,0.00080585,0.002093894,0.328376572,0.044118826,0.006064677,0.009076613,0.086555575,0.000705513,0.001140565,0.00117274,0.365265075,0.003870157,0.024623638,0.00627722,0.003256324,0.002996702,0.00473098,0.002115136,0.008503811,0.005330359,1,1,4,4,4,2,8
127966205,0.002054425,0.002459836,0.001173124,2.08E-05,0.003697614,0.000182554,0.001910735,0.040305329,0.000235667,0.000116504,0.524217605,0.000327758,0.00093022,0.000672948,0.000640812,0.000982086,0.125922911,0.00336461,0.000296261,0.000139279,0.064765424,0.000142729,0.000959253,0.000171408,0.0143671,0.004444988,0.000404289,0.000259706,0.005894348,0.000161727,0.000194323,7.97E-05,0.042169942,0.156333953,1,1,4,4,4,5,6
127966281,0.378714301,0.000322494,0.015192014,0.002240026,0.015482399,0.002846132,0.009284091,0.02473354,0.019275237,0.006293158,0.285312669,0.005310959,0.010277715,0.009576498,0.002607247,0.001456044,0.004342935,0.031321557,0.001535917,0.01793998,0.006788923,0.001402039,0.000253074,0.086469003,0.000102603,0.00747532,0.001773067,0.037624,0.003861042,0.00225955,0.000574533,0.004795064,0.000975375,0.001581496,2,4,1,2,1,6,3
127966462,0.715977728,0.012485489,0.000958748,8.11E-05,0.001290614,0.000132971,0.075474077,0.005363529,0.003744267,0.000302401,0.092958983,0.000422881,0.001206441,0.000462762,0.000282074,0.000587991,0.019484346,0.011964242,0.000106706,0.002842588,0.009199017,0.006347713,6.98E-05,0.00209386,0.029410121,0.00053032,0.001792541,0.001184672,0.000470505,0.00050129,0.000200319,9.34E-05,0.00042136,0.001555241,2,4,1,2,1,6,3
127966542,0.00021558,0.554768401,0.008906341,0.00049111,0.000262794,0.002159497,0.059132879,5.57E-05,0.002258381,0.006014266,0.000961459,0.004358253,0.001452357,0.000124533,0.001553614,0.002301284,0.000461029,0.000788894,0.002885455,0.016344558,0.207629836,0.002652651,0.000230331,0.000723492,0.000108612,0.002327516,0.02408416,0.000637413,0.082210952,0.00899513,0.000143744,0.003115022,0.001160789,0.000483921,1,3,2,1,2,7,1
127966665,0.340862808,0.044614027,0.006796509,0.002042764,0.00182395,0.000602076,0.000340652,0.387663331,0.000770266,0.001006382,0.002544756,0.002223975,0.003970102,0.000455267,0.002314101,0.061370705,0.004422393,0.008034743,0.003133362,0.001626492,0.055158126,0.001859107,0.011031946,0.006559195,0.014406048,0.00106859,0.001897418,0.004819716,0.000590094,0.006026316,0.009047869,0.001894948,0.00111156,0.007910407,2,4,1,2,1,6,3
127966744,0.01958538,0.008920786,0.034426636,0.013959571,0.004901474,0.048587027,0.022946538,0.020517325,0.014578523,0.02263129,0.009337075,0.004761812,0.01069236,0.012067071,0.012904255,0.133629039,0.121936615,0.004475179,0.015394708,0.018697013,0.025201698,0.017263962,0.087575828,0.030645134,0.009280238,0.010612753,0.039738194,0.014015406,0.048126031,0.016135881,0.058009269,0.017823564,0.000899639,0.069722726,1,3,2,6,7,4,5
127966776,0.001629888,0.008515818,0.00354743,0.001388329,0.005774889,0.005004421,0.241711374,0.000166659,0.000217549,0.000982913,0.000530427,0.000503765,0.000605658,6.86E-05,0.00291933,0.013299822,0.068198234,0.000125401,0.003261851,0.002302637,0.004767178,0.002598158,0.005879309,0.003726979,0.017314177,0.001299637,0.12042045,0.000950372,0.466936269,0.007324077,0.002481785,0.00291299,0.00065807,0.001975502,1,3,2,6,7,4,9
127966889,0.038000878,0.004253012,0.004724251,0.000387741,0.001530541,0.006330628,0.005616128,0.5967191,0.000229538,0.000405237,0.024195911,0.000765825,0.000297785,0.128354566,0.001348706,0.00073192,0.042434499,1.89E-05,0.001080128,0.001235337,0.110127112,0.001559988,6.23E-05,0.000102931,0.000697137,0.000254936,0.004396689,0.000129896,0.00176826,0.000261518,0.00148647,0.003430126,0.017049036,1.30E-05,1,3,3,3,3,3,7
127966945,0.008266052,1.72E-06,0.000604682,6.56E-06,0.001452041,2.14E-05,5.39E-07,2.29E-07,0.000135944,3.53E-05,0.007585284,1.85E-05,6.83E-05,0.000122384,3.66E-05,0.000155463,0.018015737,0.001684259,0.000270235,5.64E-05,1.17E-07,0.000127181,0.410996936,0.000115001,0.001044639,6.84E-05,0.000144678,0.000139312,5.67E-07,2.09E-05,7.10E-05,5.54E-05,0.037065169,0.511613057,3,2,5,5,5,1,4
127966950,0.000668708,0.003634158,0.001363289,1.48E-05,0.001199087,7.55E-05,0.100839705,0.618714181,7.06E-05,6.87E-05,1.72E-05,0.000292402,0.000103412,5.91E-05,0.000115117,0.00053496,0.000536001,0.00167968,0.000279146,8.03E-05,0.111856569,7.24E-05,0.014036442,0.000117968,0.019082345,5.94E-05,0.000526668,4.53E-05,0.002655028,8.31E-05,7.05E-05,3.79E-05,0.000392221,0.120618035,1,3,3,3,3,3,7
127967018,5.47E-06,0.006849131,0.000712372,3.51E-05,0.000629265,4.31E-05,0.565438642,0.287600984,3.08E-05,4.89E-05,8.19E-06,6.13E-05,2.77E-05,5.12E-05,1.87E-05,0.000121589,1.76E-05,0.000399118,0.000104521,0.000467426,0.018107144,9.02E-05,5.11E-07,0.000153258,0.004039605,1.81E-05,0.006751931,0.000173693,0.107769525,5.18E-05,9.44E-05,5.63E-05,2.16E-05,7.40E-07,1,3,3,3,3,3,7
127967235,2.51E-05,0.000673237,0.032037641,0.000989161,0.002571732,0.039840376,0.02413002,0.016928014,0.000322979,0.000493494,0.001537732,0.003221608,0.006065661,0.002041447,0.005448677,0.004534372,3.53E-05,3.86E-05,0.002533667,0.060873954,0.097586802,0.004752286,0.000260504,0.117154485,0.018668058,0.002339745,0.088592752,0.000632735,0.407150788,0.009977424,0.001189366,0.041404357,0.000659181,0.005288747,1,3,2,6,7,4,5
127967247,0.020296816,0.000436343,0.003065789,0.028687457,1.22E-05,0.014958685,2.38E-05,5.10E-06,0.004309098,0.00203158,0.001953387,0.005212861,0.002848437,0.105971856,0.01559008,0.00103154,0.008265038,0.001012484,0.022537518,0.002127497,0.000118872,0.172204215,0.067712145,0.005413526,0.000147814,0.007538226,0.000155187,0.000184872,0.000488786,0.003717212,0.072449813,0.020700548,0.408595996,0.000195236,1,3,2,6,7,4,5
127967268,3.16E-05,0.000334322,6.93E-05,3.78E-05,0.000876543,9.50E-05,0.092973579,0.187016063,0.000167565,1.76E-05,3.10E-05,3.58E-05,2.54E-05,5.98E-05,9.84E-05,7.00E-05,1.44E-05,0.000222464,0.000203154,5.72E-05,0.580497355,3.94E-05,0.000634225,0.000477745,0.005857304,4.02E-05,0.003784057,0.000111097,0.121681049,0.000116469,3.56E-05,0.000103298,2.73E-05,0.004157838,1,3,2,6,7,4,5
127967275,0.00304821,0.000152932,0.000408516,0.001750052,0.012032591,0.00188744,0.223382779,6.41E-05,0.004859459,0.00417424,0.01252645,0.001986134,0.012744009,0.00156041,0.004172625,0.002611092,0.345550301,0.000466411,0.004484797,0.079126712,0.010199879,0.007943301,0.001755669,0.00561652,0.20532022,0.007648595,0.020582753,0.010241454,3.35E-05,0.005124982,0.001128188,0.001971466,0.00532658,0.000117662,1,1,4,4,4,2,8
127967280,0.121685099,2.41E-05,0.001811225,0.001183247,0.016745393,0.000628766,2.59E-05,6.48E-05,0.001365624,0.001942031,0.072119022,0.001210564,0.00058573,0.006736033,0.000692707,0.003340508,0.496517257,0.000211141,0.034553403,0.000191386,0.000843827,0.000115052,0.010802256,0.001687792,0.018419257,0.000656209,0.001882107,0.006436011,0.003101188,0.000758081,0.003867778,0.000208883,0.189484568,0.00010312,1,1,4,4,4,2,8
127967364,0.000421916,0.017261518,4.47E-05,8.07E-05,0.000281092,0.001256387,0.2379976,0.133686586,0.000123654,0.000497792,0.000245002,0.000248185,0.000227907,7.61E-05,0.000890839,0.000195341,0.00293114,0.000511888,0.00100478,0.007312554,0.06104053,0.000129804,0.000530124,7.98E-05,0.001188232,0.000125099,0.003936419,8.52E-05,0.524491904,0.000850486,2.21E-05,0.000747805,2.54E-05,0.00145149,1,3,2,6,7,4,9
127967492,0.013895897,0.080538723,0.014752144,0.000831929,0.000262381,0.001603528,0.087058798,0.003598146,0.000516817,0.000198472,0.00914705,0.001492076,0.000279695,0.006092482,0.001970308,0.001828359,0.013123091,0.017677792,6.19E-05,0.000380352,0.002873928,0.001231837,0.003511961,0.000119733,0.004709708,0.005568051,0.000302719,0.000226738,0.010092539,0.001081771,0.002039729,0.000361987,0.003451694,0.709117682,3,2,5,5,5,1,4
127967543,0.019031225,0.15343556,0.000395779,4.11E-05,0.012579621,5.72E-05,0.00050682,0.011499474,0.000318367,0.00031331,0.008308479,9.79E-05,0.000120477,0.000156726,0.000181552,0.00476335,0.755582161,3.65E-05,0.000207048,0.001041821,0.024082435,0.000288316,5.81E-06,0.000624057,0.004027233,0.00011059,0.000680797,0.000169844,0.000793744,9.25E-05,4.45E-05,0.000100466,0.000304057,1.14E-06,1,1,4,4,4,2,8
127967659,0.000343029,0.038630719,0.079964014,0.000504949,0.001690332,0.001392341,0.050943329,0.044319623,0.000275279,0.00127965,0.002428684,0.005201292,0.000752604,0.000547291,0.001054908,0.00307518,0.001121072,0.008027142,0.000764826,0.049265698,0.017330998,0.000159532,0.002294332,0.002765671,0.001491873,0.000721272,0.008172772,0.000467501,0.007328915,0.001895439,0.000447524,0.001368378,0.001695585,0.662278247,3,2,5,5,5,1,4
127967746,0.138981607,0.00509393,0.004348191,0.00096463,0.001529711,0.00056054,0.019413019,0.02686853,0.000290806,0.00200643,0.022838181,0.003214937,0.003585589,0.007841711,0.002267553,0.000425564,0.021848619,0.182054473,0.00065048,0.021450655,0.005193844,0.001177975,0.000210175,0.084305876,0.426320235,0.000961756,0.001181837,0.004036691,0.005254212,0.001511868,0.000259523,0.001805775,0.001515492,2.96E-05,1,3,2,6,7,4,5
127967889,6.73E-05,0.002103787,0.001234833,0.000107631,0.003481352,4.60E-05,0.020389208,0.618445826,3.16E-05,0.000216396,0.000341054,0.0001383,6.28E-05,0.000829154,0.000138386,0.000541892,0.041900183,3.97E-06,0.000344452,0.000381137,0.253742589,0.000310665,3.64E-05,9.37E-05,0.011964631,5.20E-05,0.005408688,4.76E-05,0.025021049,7.36E-05,0.000127795,0.000122309,6.60E-05,0.012127796,1,3,3,3,3,3,7
127968031,0.00782622,2.37E-05,0.000489446,6.15E-06,6.38E-05,0.000115414,0.002104673,0.003072286,5.39E-05,8.80E-05,0.004544197,1.01E-05,9.18E-05,0.000806761,0.000100036,0.000261992,0.086453265,1.99E-05,0.000666608,4.78E-05,0.001529857,3.05E-05,0.787430529,5.64E-05,0.021465124,3.64E-05,0.003145364,4.59E-05,0.000338281,2.79E-05,0.000953349,8.34E-05,0.016926918,0.061084064,1,3,2,6,6,8,2
127968086,0.007245861,0.0006976,0.038972526,0.00042656,0.000663756,0.001128341,0.000285311,0.004941106,7.41E-05,6.19E-05,0.351615361,0.000121112,0.001698442,0.00736505,0.000950494,0.016781808,0.025893262,0.001321016,0.000184983,0.000385591,0.003484552,0.001317411,0.001536111,0.001164354,0.238691849,0.000333404,0.010875651,0.00030613,0.003879394,0.000602566,0.003532905,0.001118506,0.254369001,0.017974041,1,3,2,6,7,4,5
127968484,0.006701941,0.077075068,0.023943846,0.00785011,0.004014384,0.00720181,0.009065838,0.003857708,0.015611296,0.002707378,0.032110281,0.024533738,0.008124192,0.157890305,0.011557749,0.047743642,0.010042908,0.005569942,0.041140512,0.001628971,0.002069618,0.028979898,0.005776532,0.06232319,0.143551103,0.016867901,0.014943848,0.009725305,0.0264438,0.022679693,0.144526535,0.007330367,0.005963694,0.0104469,1,3,2,6,7,4,5
127968945,0.000185025,0.011509515,5.48E-05,1.03E-05,0.00047273,2.39E-05,0.116288455,0.80931145,4.01E-05,7.18E-05,0.000138183,2.53E-05,1.44E-05,0.000225569,2.81E-05,7.70E-05,0.002670846,2.96E-05,0.000341837,2.39E-05,0.033656526,1.02E-05,0.001263001,0.000723954,0.000552601,2.13E-06,0.000995003,6.32E-06,0.015330626,1.09E-05,8.10E-05,1.71E-05,0.000212278,0.005595598,1,3,3,3,3,3,7
127969011,0.054500064,0.041116786,0.125669863,0.01201751,0.075225891,0.015651881,0.067216945,0.006616714,0.011774743,0.011390508,0.013633341,0.023933459,0.026304824,0.036827438,0.006784374,0.047104204,0.00565783,0.019729739,0.010702997,0.013560634,0.004235824,0.003699153,0.065475336,0.007673268,0.03332791,0.005536121,0.006439497,0.001924616,0.112970253,0.005954873,0.016230516,0.003259104,0.092550217,0.015303566,1,3,2,6,7,4,5
127969075,0.000229736,0.009606685,0.00941129,0.00030852,0.001721741,0.000496265,0.818561422,0.049151687,0.000308113,0.001056029,0.00061101,0.001432455,0.000677213,0.000249367,0.000413661,0.000603233,8.61E-05,1.38E-05,0.000247621,0.002395457,0.010102518,0.001442986,2.19E-05,0.001100502,0.000771827,0.000548181,0.024833456,0.000149879,0.059480699,0.003007917,0.000293373,0.000366425,0.000294388,4.51E-06,1,3,2,6,7,4,9
127969337,5.48E-05,0.001944838,0.000929282,2.58E-05,0.045575265,0.000121259,0.288918515,0.12768356,4.41E-05,9.07E-05,0.008049889,0.000121867,8.85E-05,2.09E-05,0.00010846,0.000423125,0.00071097,2.99E-05,1.82E-05,0.003560217,0.497946266,8.32E-05,1.88E-06,0.00032462,0.002314183,1.36E-05,0.007210163,0.005397887,0.004328234,0.000181289,8.53E-05,0.000185617,0.002759904,0.000647724,1,3,2,6,7,4,9
127969718,0.003427233,3.62E-05,0.006658467,0.002506794,5.13E-05,0.02412034,0.000107974,0.000198116,0.002243894,0.001951447,0.004417184,0.014562654,0.01726111,0.089172498,0.03422742,0.001457221,0.002632753,0.476355384,0.016396496,0.014781412,1.64E-05,0.005191535,0.003678991,0.008054221,0.000528328,0.052507018,0.025783791,0.000831867,0.000259722,0.022338691,0.001132527,0.109390364,0.003377215,0.054343398,1,3,2,6,7,4,5
127970327,0.000312102,0.07611927,0.000232881,9.66E-05,0.000364367,0.000484092,0.641179953,0.008817749,0.000456012,0.000712807,0.000662018,0.000665294,0.000429302,0.001100694,0.000233258,0.00142152,0.001394609,0.094689767,0.000307806,0.107406594,0.023074973,0.000813364,0.000760363,0.000189899,0.001637209,0.000130533,0.007616941,0.000292759,0.02422987,0.002040967,9.73E-05,0.000810054,0.000874598,0.000344535,1,3,2,6,7,4,9
127970364,0.000439729,0.00111684,0.000295423,0.000159497,0.022603731,0.00066771,0.002866854,0.010569106,0.000555112,0.002311843,0.008153595,0.0002017,0.000382546,0.016474595,0.000829749,0.004113094,0.015234308,0.001974802,0.005848619,0.000143583,0.003668323,0.001013214,0.667380198,0.000870961,0.016442721,0.000188876,0.001980661,0.000247105,0.11977495,0.000345319,0.000830372,0.000289894,0.050262065,0.041762904,1,3,2,6,6,8,2
127970375,0.355527206,0.107269652,0.017419519,0.003020079,0.010056083,0.01108508,0.0051857,0.000958992,0.017397517,0.03227768,0.021698494,0.013323779,0.003784197,0.028673044,0.008136988,0.030171154,0.014004628,0.008580978,0.028697043,0.034513601,0.002214851,0.033578289,0.089460653,0.006241166,0.007545444,0.00636871,0.006196204,0.011811807,0.008326609,0.019472071,0.009118672,0.005682375,0.039461088,0.002740647,2,4,1,2,1,6,3
127970411,0.085282105,0.000544327,0.000960065,0.000940403,0.000847978,0.000264123,0.080146351,0.533966377,0.002514048,0.000374763,0.030025646,0.00076374,0.000878652,0.060437784,0.001761993,0.000890144,0.024088897,0.153691922,0.000725178,0.003072167,3.71E-05,0.000596512,2.20E-05,0.000123406,0.002736577,0.000511156,0.00015301,0.002295548,0.002896485,0.00032818,0.001340311,0.000836234,0.005892642,5.42E-05,1,3,3,3,3,3,7
127970503,0.00011808,0.010459062,0.000346507,0.003503638,0.00213038,0.001001993,0.020774781,0.925076955,0.000787391,0.000236098,0.0021301,0.002335024,0.000561397,0.000554925,0.000326743,0.000321354,0.003085882,0.00090964,0.00016186,0.001767806,0.005698892,9.81E-05,0.000740629,0.002715622,0.004790378,0.00030975,0.001302029,0.000836627,0.00325193,0.000680026,0.000974683,0.000179651,0.001600719,0.000231323,1,3,3,3,3,3,7
127970574,0.003605708,0.003991063,0.044901585,0.000637463,0.003080593,0.002335853,0.155527402,8.60E-05,0.000444912,0.000320655,0.019229119,0.00054069,0.000530185,0.014028056,0.00105167,0.007099202,0.109883751,0.000246069,0.005226465,0.002379785,0.055261034,0.005480938,0.153511071,0.009700259,0.002372476,0.000224924,0.0019383,0.000969748,0.003885142,0.000407195,0.006010102,0.001522211,0.000823542,0.382746878,3,2,5,5,5,1,4
127970798,5.43E-05,0.010133214,0.000317147,0.000679115,0.003068884,0.001902794,0.194358445,0.018793491,0.000391768,0.000397108,0.027466775,0.000432078,0.003986046,0.001098053,0.000924795,0.003194723,0.000290588,1.96E-05,0.000531108,0.018163198,0.059304469,0.000410064,0.000178553,0.000913794,0.004171578,0.000148877,0.050551002,0.001075238,0.005291907,0.002142072,0.001840661,0.002463921,0.000550365,0.584754251,3,2,5,5,5,1,4
127970856,0.085143771,0.012744479,0.00031576,0.001007505,0.103969571,0.000721362,0.002282995,0.598775406,0.005480364,0.000758997,0.030675319,0.000575687,0.001808293,0.000528449,0.001045337,0.001308077,0.00037246,0.000564197,0.001324737,0.002475553,0.001515256,0.001021505,0.000152105,0.003784221,0.002967128,0.000296813,0.00581072,0.003780579,6.06E-05,0.000654029,0.002875278,0.000866861,0.025908754,0.098427802,1,3,3,3,3,3,7
127970946,0.018565209,0.006894354,0.016225561,0.000931056,0.003586799,0.013666599,0.004437371,0.002023639,0.006193893,0.005449031,0.111579322,0.005887879,0.005471988,0.028620432,0.006699904,0.002387945,0.044664278,0.002492513,0.011642255,0.006596427,0.006790937,0.004374271,0.007643999,0.005304605,0.002894996,0.008680532,0.009104447,0.001900415,0.001674198,0.006918892,0.001102483,0.007761698,0.001412875,0.630419198,3,2,5,5,5,1,4
127970977,0.002286976,0.281540649,0.002270517,0.001279993,0.004691609,0.015770312,0.006131859,0.005479424,0.00321227,0.001034718,0.001300563,0.020187824,0.000319913,0.001351802,0.003060205,0.005649841,0.000106738,8.56E-05,0.002138803,0.012337411,0.011342384,0.001955155,0.305174249,0.001008039,0.008269473,0.000509263,0.113103178,0.000492932,0.004917665,0.008910364,0.03297627,0.005404176,0.006609754,0.129090078,1,3,2,6,6,8,2
127971032,0.155220958,0.009323757,0.016483709,0.006834415,0.146249786,0.015444644,0.000573562,0.036043714,0.00827312,0.039880796,0.024753824,0.028606045,0.055724726,0.00402813,0.010877779,0.012920043,0.014115709,0.00609199,0.03016431,0.030040081,0.009558885,0.007768068,0.027343144,0.040979855,0.010843676,0.008042737,0.052086692,0.01557765,0.011305101,0.015563434,0.017956613,0.093574493,0.028043719,0.009704835,1,3,2,6,7,4,5
127971055,0.025992533,0.43773488,0.006129964,0.000123365,0.03270011,0.000713413,0.006805194,0.006201522,0.00011283,8.05E-05,0.108030885,0.000402543,6.00E-05,9.47E-05,0.000187667,0.000736821,0.20665864,7.29E-06,5.91E-05,0.002815369,0.116816541,0.000649073,0.000461759,0.000114233,0.022294302,0.000762711,0.00073617,0.000197516,0.017048765,0.000497902,0.001090431,0.000249334,0.000458328,0.002975486,1,3,2,1,2,7,1
127971061,0.007072838,0.165214019,0.000927834,0.005423055,0.003872732,0.00167605,0.000948991,0.001126609,0.006441935,0.003334048,0.442538052,0.002761075,0.001832795,0.01413033,0.006015787,0.003489559,0.007212427,0.033893156,0.00585128,0.006162124,0.007074329,0.004438071,0.018687021,0.002202546,0.026042811,0.001151164,0.175114959,0.003894713,0.002530613,0.013275974,0.00409604,0.004322428,0.010806421,0.006438212,1,1,4,4,4,5,6
